station_id,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.address2,location.address3,location.city,location.zip_code,location.country,location.state,location.display_address
6628d10945695a8a19a0ede32f949bc4,x0hb2znpFt-dDHz7E4Taaw,elmore-pedestrian-bridge-tempe,Elmore Pedestrian Bridge,https://s3-media3.fl.yelpcdn.com/bphoto/H7VuubwRfem3aeaD2cCS-w/o.jpg,False,https://www.yelp.com/biz/elmore-pedestrian-bridge-tempe?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,735.1341626029413,33.430968,-111.9487637,700 W Rio Salado Pkwy,,,Tempe,85281,US,AZ,"['700 W Rio Salado Pkwy', 'Tempe, AZ 85281']"
6628d10945695a8a19a0ede32f949bc4,GOCmVQnN91HNdCp4N8Mw1Q,university-club-at-asu-tempe,University Club At ASU,https://s3-media4.fl.yelpcdn.com/bphoto/o4ZXQJWCD6RDtMTm4sx76Q/o.jpg,False,https://www.yelp.com/biz/university-club-at-asu-tempe?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,2.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14809650700,(480) 965-0700,1174.3937207978024,33.4209601,-111.933532,425 E University Dr,,,Tempe,85281,US,AZ,"['425 E University Dr', 'Tempe, AZ 85281']"
b953cdb6c1721e12c870e32cb780998c,aiaaQNthqbNFfINNwc2Otg,hackett-house-tempe,Hackett House,https://s3-media2.fl.yelpcdn.com/bphoto/Es4s1HenbXsP9rL8oCIF3Q/o.jpg,False,https://www.yelp.com/biz/hackett-house-tempe?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,5.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],+14803508181,(480) 350-8181,1150.8157418200235,33.4263027,-111.9605626,95 W 4th St,,,Tempe,85281,US,AZ,"['95 W 4th St', 'Tempe, AZ 85281']"
b953cdb6c1721e12c870e32cb780998c,GOCmVQnN91HNdCp4N8Mw1Q,university-club-at-asu-tempe,University Club At ASU,https://s3-media4.fl.yelpcdn.com/bphoto/o4ZXQJWCD6RDtMTm4sx76Q/o.jpg,False,https://www.yelp.com/biz/university-club-at-asu-tempe?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,2.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14809650700,(480) 965-0700,269.706110355102,33.4209601,-111.933532,425 E University Dr,,,Tempe,85281,US,AZ,"['425 E University Dr', 'Tempe, AZ 85281']"
75e9903b720ddf5f3c9109d0bef681cf,,,,,,,,,,,,,,,,,,,,,,,
deb09562cebdde49d1c7d00a324464d9,NujffVKeHWLWLOFGbPVR6Q,historic-heritage-square-phoenix,Historic Heritage Square,https://s3-media4.fl.yelpcdn.com/bphoto/tvM7KiREF_kwx4e4zPikZw/o.jpg,False,https://www.yelp.com/biz/historic-heritage-square-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,40.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],+16026995994,(602) 699-5994,787.7015452226206,33.45020026694793,-112.0659162139024,113 N 6th St,,,Phoenix,85004,US,AZ,"['113 N 6th St', 'Phoenix, AZ 85004']"
deb09562cebdde49d1c7d00a324464d9,x8Q7kVKHPD1aXNRTSpBObA,civic-space-park-phoenix,Civic Space Park,https://s3-media1.fl.yelpcdn.com/bphoto/CXsbGL-DyXA1T4AtmHxtpg/o.jpg,False,https://www.yelp.com/biz/civic-space-park-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,26.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,[],+16022627490,(602) 262-7490,963.0354578197215,33.4532,-112.07425,424 N Central Ave,,,Phoenix,85004,US,AZ,"['424 N Central Ave', 'Phoenix, AZ 85004']"
deb09562cebdde49d1c7d00a324464d9,-AxAWh6lFkHiceaIr3xwdw,circle-of-peace-sculpture-phoenix,Circle of Peace Sculpture,https://s3-media2.fl.yelpcdn.com/bphoto/loG9bgXCw-nyj-CZho6z6Q/o.jpg,False,https://www.yelp.com/biz/circle-of-peace-sculpture-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,758.6937554855043,33.45087,-112.06875,400 E Monroe St,,,Phoenix,85004,US,AZ,"['400 E Monroe St', 'Phoenix, AZ 85004']"
deb09562cebdde49d1c7d00a324464d9,pJaxpTUaGCkZy9VGaDLd4w,when-i-was-hungry-and-thirsty-phoenix,When I Was Hungry and Thirsty,https://s3-media4.fl.yelpcdn.com/bphoto/qo3FRKYmUMMAwo5Elhnwow/o.jpg,False,https://www.yelp.com/biz/when-i-was-hungry-and-thirsty-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,799.0443163580557,33.45131054546983,-112.0698893,420 E Van Buren St,,,Phoenix,85004,US,AZ,"['420 E Van Buren St', 'Phoenix, AZ 85004']"
9bfffb60c52fe8e90b3172d6c2c3fb9e,,,,,,,,,,,,,,,,,,,,,,,
cbd70de9bd46949f297f5d332a93f951,NujffVKeHWLWLOFGbPVR6Q,historic-heritage-square-phoenix,Historic Heritage Square,https://s3-media4.fl.yelpcdn.com/bphoto/tvM7KiREF_kwx4e4zPikZw/o.jpg,False,https://www.yelp.com/biz/historic-heritage-square-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,40.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],+16026995994,(602) 699-5994,423.631168235506,33.45020026694793,-112.0659162139024,113 N 6th St,,,Phoenix,85004,US,AZ,"['113 N 6th St', 'Phoenix, AZ 85004']"
cbd70de9bd46949f297f5d332a93f951,x8Q7kVKHPD1aXNRTSpBObA,civic-space-park-phoenix,Civic Space Park,https://s3-media1.fl.yelpcdn.com/bphoto/CXsbGL-DyXA1T4AtmHxtpg/o.jpg,False,https://www.yelp.com/biz/civic-space-park-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,26.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,[],+16022627490,(602) 262-7490,645.3752469703784,33.4532,-112.07425,424 N Central Ave,,,Phoenix,85004,US,AZ,"['424 N Central Ave', 'Phoenix, AZ 85004']"
cbd70de9bd46949f297f5d332a93f951,YtMulBQOEQWVfXgG-pjeuA,barrister-building-phoenix,Barrister Building,https://s3-media2.fl.yelpcdn.com/bphoto/5aFXINAfPjGpDgQg3wR_Sg/o.jpg,False,https://www.yelp.com/biz/barrister-building-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,379.28607002013564,33.44684,-112.07359,101 S Central Ave,,,Phoenix,85004,US,AZ,"['101 S Central Ave', 'Phoenix, AZ 85004']"
cbd70de9bd46949f297f5d332a93f951,Nrp2qbjJVX9-PKlAvPHO8w,monroe-street-abbey-phoenix,Monroe Street Abbey,https://s3-media2.fl.yelpcdn.com/bphoto/rJleH3lvKTVQ-iAWgkX5pw/o.jpg,False,https://www.yelp.com/biz/monroe-street-abbey-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,[],+16022541514,(602) 254-1514,765.1385735299785,33.45066,-112.07809,302 W Monroe St,,,Phoenix,85003,US,AZ,"['302 W Monroe St', 'Phoenix, AZ 85003']"
cbd70de9bd46949f297f5d332a93f951,pJaxpTUaGCkZy9VGaDLd4w,when-i-was-hungry-and-thirsty-phoenix,When I Was Hungry and Thirsty,https://s3-media4.fl.yelpcdn.com/bphoto/qo3FRKYmUMMAwo5Elhnwow/o.jpg,False,https://www.yelp.com/biz/when-i-was-hungry-and-thirsty-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,303.7584165902511,33.45131054546983,-112.0698893,420 E Van Buren St,,,Phoenix,85004,US,AZ,"['420 E Van Buren St', 'Phoenix, AZ 85004']"
cbd70de9bd46949f297f5d332a93f951,-AxAWh6lFkHiceaIr3xwdw,circle-of-peace-sculpture-phoenix,Circle of Peace Sculpture,https://s3-media2.fl.yelpcdn.com/bphoto/loG9bgXCw-nyj-CZho6z6Q/o.jpg,False,https://www.yelp.com/biz/circle-of-peace-sculpture-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,313.3247444331665,33.45087,-112.06875,400 E Monroe St,,,Phoenix,85004,US,AZ,"['400 E Monroe St', 'Phoenix, AZ 85004']"
cbd70de9bd46949f297f5d332a93f951,zpKYum81hxXHdZQeT8iSjA,cesar-chavez-plaza-phoenix,Cesar Chavez Plaza,https://s3-media2.fl.yelpcdn.com/bphoto/7zc5QKLx9cGSj301DQpsgA/o.jpg,False,https://www.yelp.com/biz/cesar-chavez-plaza-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,367.0522556411959,33.447921738000744,-112.07392617055218,201 W Washington St,,,Phoenix,85003,US,AZ,"['201 W Washington St', 'Phoenix, AZ 85003']"
cbd70de9bd46949f297f5d332a93f951,FIv3moj6HsQ9B4wNMQ-HTQ,phoenix-city-of-phoenix-14,Phoenix City of,https://s3-media3.fl.yelpcdn.com/bphoto/_5w00KwjgmGSDvPUfK_hXA/o.jpg,False,https://www.yelp.com/biz/phoenix-city-of-phoenix-14?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",2.0,[],+16022626267,(602) 262-6267,635.6323092812257,33.4476928710938,-112.076736450195,251 W Washington St,,,Phoenix,85003,US,AZ,"['251 W Washington St', 'Phoenix, AZ 85003']"
ccfd57f453bbdacff8a335974083d103,,,,,,,,,,,,,,,,,,,,,,,
80a8e77e11d0ff463c25a24317f99c62,,,,,,,,,,,,,,,,,,,,,,,
b4a727c596bab892789d6e3c955aad52,,,,,,,,,,,,,,,,,,,,,,,
d7143785593ae4ee8ac8740dc7793b07,GOCmVQnN91HNdCp4N8Mw1Q,university-club-at-asu-tempe,University Club At ASU,https://s3-media4.fl.yelpcdn.com/bphoto/o4ZXQJWCD6RDtMTm4sx76Q/o.jpg,False,https://www.yelp.com/biz/university-club-at-asu-tempe?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,2.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14809650700,(480) 965-0700,623.9423279770659,33.4209601,-111.933532,425 E University Dr,,,Tempe,85281,US,AZ,"['425 E University Dr', 'Tempe, AZ 85281']"
7139afb8e84dae818c1edeff867e735d,x8Q7kVKHPD1aXNRTSpBObA,civic-space-park-phoenix,Civic Space Park,https://s3-media1.fl.yelpcdn.com/bphoto/CXsbGL-DyXA1T4AtmHxtpg/o.jpg,False,https://www.yelp.com/biz/civic-space-park-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,26.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,[],+16022627490,(602) 262-7490,292.91645509303555,33.4532,-112.07425,424 N Central Ave,,,Phoenix,85004,US,AZ,"['424 N Central Ave', 'Phoenix, AZ 85004']"
7139afb8e84dae818c1edeff867e735d,NujffVKeHWLWLOFGbPVR6Q,historic-heritage-square-phoenix,Historic Heritage Square,https://s3-media4.fl.yelpcdn.com/bphoto/tvM7KiREF_kwx4e4zPikZw/o.jpg,False,https://www.yelp.com/biz/historic-heritage-square-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,40.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],+16026995994,(602) 699-5994,860.509290986975,33.45020026694793,-112.0659162139024,113 N 6th St,,,Phoenix,85004,US,AZ,"['113 N 6th St', 'Phoenix, AZ 85004']"
7139afb8e84dae818c1edeff867e735d,Nrp2qbjJVX9-PKlAvPHO8w,monroe-street-abbey-phoenix,Monroe Street Abbey,https://s3-media2.fl.yelpcdn.com/bphoto/rJleH3lvKTVQ-iAWgkX5pw/o.jpg,False,https://www.yelp.com/biz/monroe-street-abbey-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.5,[],+16022541514,(602) 254-1514,724.2746052616003,33.45066,-112.07809,302 W Monroe St,,,Phoenix,85003,US,AZ,"['302 W Monroe St', 'Phoenix, AZ 85003']"
7139afb8e84dae818c1edeff867e735d,YtMulBQOEQWVfXgG-pjeuA,barrister-building-phoenix,Barrister Building,https://s3-media2.fl.yelpcdn.com/bphoto/5aFXINAfPjGpDgQg3wR_Sg/o.jpg,False,https://www.yelp.com/biz/barrister-building-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,969.0787797100841,33.44684,-112.07359,101 S Central Ave,,,Phoenix,85004,US,AZ,"['101 S Central Ave', 'Phoenix, AZ 85004']"
7139afb8e84dae818c1edeff867e735d,pJaxpTUaGCkZy9VGaDLd4w,when-i-was-hungry-and-thirsty-phoenix,When I Was Hungry and Thirsty,https://s3-media4.fl.yelpcdn.com/bphoto/qo3FRKYmUMMAwo5Elhnwow/o.jpg,False,https://www.yelp.com/biz/when-i-was-hungry-and-thirsty-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,533.2652567465963,33.45131054546983,-112.0698893,420 E Van Buren St,,,Phoenix,85004,US,AZ,"['420 E Van Buren St', 'Phoenix, AZ 85004']"
7139afb8e84dae818c1edeff867e735d,-AxAWh6lFkHiceaIr3xwdw,circle-of-peace-sculpture-phoenix,Circle of Peace Sculpture,https://s3-media2.fl.yelpcdn.com/bphoto/loG9bgXCw-nyj-CZho6z6Q/o.jpg,False,https://www.yelp.com/biz/circle-of-peace-sculpture-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,591.2552849781129,33.45087,-112.06875,400 E Monroe St,,,Phoenix,85004,US,AZ,"['400 E Monroe St', 'Phoenix, AZ 85004']"
7139afb8e84dae818c1edeff867e735d,zpKYum81hxXHdZQeT8iSjA,cesar-chavez-plaza-phoenix,Cesar Chavez Plaza,https://s3-media2.fl.yelpcdn.com/bphoto/7zc5QKLx9cGSj301DQpsgA/o.jpg,False,https://www.yelp.com/biz/cesar-chavez-plaza-phoenix?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,852.0240169099127,33.447921738000744,-112.07392617055218,201 W Washington St,,,Phoenix,85003,US,AZ,"['201 W Washington St', 'Phoenix, AZ 85003']"
7139afb8e84dae818c1edeff867e735d,FIv3moj6HsQ9B4wNMQ-HTQ,phoenix-city-of-phoenix-14,Phoenix City of,https://s3-media3.fl.yelpcdn.com/bphoto/_5w00KwjgmGSDvPUfK_hXA/o.jpg,False,https://www.yelp.com/biz/phoenix-city-of-phoenix-14?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,3.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",2.0,[],+16022626267,(602) 262-6267,939.0715830831979,33.4476928710938,-112.076736450195,251 W Washington St,,,Phoenix,85003,US,AZ,"['251 W Washington St', 'Phoenix, AZ 85003']"
8bb2684fefe4f9dee842b261ff012054,aiaaQNthqbNFfINNwc2Otg,hackett-house-tempe,Hackett House,https://s3-media2.fl.yelpcdn.com/bphoto/Es4s1HenbXsP9rL8oCIF3Q/o.jpg,False,https://www.yelp.com/biz/hackett-house-tempe?adjust_creative=2UZ2oPtSQaFl4RZKcxZVMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=2UZ2oPtSQaFl4RZKcxZVMw,5.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}]",4.0,[],+14803508181,(480) 350-8181,982.2373024984042,33.4263027,-111.9605626,95 W 4th St,,,Tempe,85281,US,AZ,"['95 W 4th St', 'Tempe, AZ 85281']"
